sample,trait,w,id,latitude_dd,longitude_dd,type,base,top,age,age_range,ageBin,layer
COUN000400|1916,Ge,0.2,1916,52.541668,-2.8022223,sequences,12500,10500,11500,2000,11500,23
COUN000400|1916,He,0.2,1916,52.541668,-2.8022223,sequences,12500,10500,11500,2000,11500,23
COUN000400|1916,Me,0.2,1916,52.541668,-2.8022223,sequences,12500,10500,11500,2000,11500,23
COUN000400|1916,Op,0.2,1916,52.541668,-2.8022223,sequences,12500,10500,11500,2000,11500,23
COUN000400|1916,Sa,0.2,1916,52.541668,-2.8022223,sequences,12500,10500,11500,2000,11500,23
COUN000400|1916,We,0.4,1916,52.541668,-2.8022223,sequences,12500,10500,11500,2000,11500,23
COUN000400|1916,Wo,0.2,1916,52.541668,-2.8022223,sequences,12500,10500,11500,2000,11500,23
COUN000400|1917,We,1,1917,52.541668,-2.8022223,sequences,12500,10500,11500,2000,11500,23
COUN000400|1918,We,1,1918,52.541668,-2.8022223,sequences,12500,10500,11500,2000,11500,23
COUN000400|1919,He,0.5,1919,52.541668,-2.8022223,sequences,12500,10500,11500,2000,11500,23
COUN000400|1919,Op,0.5,1919,52.541668,-2.8022223,sequences,12500,10500,11500,2000,11500,23
COUN000400|1919,Sa,0.5,1919,52.541668,-2.8022223,sequences,12500,10500,11500,2000,11500,23
COUN000400|1919,We,0.5,1919,52.541668,-2.8022223,sequences,12500,10500,11500,2000,11500,23
COUN000411|1961,Aq,0.3125,1961,51.525276,-3.523611,sequences,11612,10405,11008.5,1207,11500,23
COUN000411|1961,Di,0.125,1961,51.525276,-3.523611,sequences,11612,10405,11008.5,1207,11500,23
COUN000411|1961,He,0.125,1961,51.525276,-3.523611,sequences,11612,10405,11008.5,1207,11500,23
COUN000411|1961,ISt,0.125,1961,51.525276,-3.523611,sequences,11612,10405,11008.5,1207,11500,23
COUN000411|1961,Me,0.125,1961,51.525276,-3.523611,sequences,11612,10405,11008.5,1207,11500,23
COUN000411|1961,Mo,0.0625,1961,51.525276,-3.523611,sequences,11612,10405,11008.5,1207,11500,23
COUN000411|1961,Sa,0.125,1961,51.525276,-3.523611,sequences,11612,10405,11008.5,1207,11500,23
COUN000411|1961,We,0.3125,1961,51.525276,-3.523611,sequences,11612,10405,11008.5,1207,11500,23
COUN000411|1961,Wo,0.125,1961,51.525276,-3.523611,sequences,11612,10405,11008.5,1207,11500,23
COUN000717|3866,Aq,0.272727273,3866,52.840603,-1.562007,sequences,11685,11175,11430,510,11500,23
COUN000717|3866,Di,0.090909091,3866,52.840603,-1.562007,sequences,11685,11175,11430,510,11500,23
COUN000717|3866,Du,0.090909091,3866,52.840603,-1.562007,sequences,11685,11175,11430,510,11500,23
COUN000717|3866,He,0.181818182,3866,52.840603,-1.562007,sequences,11685,11175,11430,510,11500,23
COUN000717|3866,IDe,0.090909091,3866,52.840603,-1.562007,sequences,11685,11175,11430,510,11500,23
COUN000717|3866,IRu,0.090909091,3866,52.840603,-1.562007,sequences,11685,11175,11430,510,11500,23
COUN000717|3866,Me,0.181818182,3866,52.840603,-1.562007,sequences,11685,11175,11430,510,11500,23
COUN000717|3866,Pa,0.090909091,3866,52.840603,-1.562007,sequences,11685,11175,11430,510,11500,23
COUN000717|3866,We,0.454545455,3866,52.840603,-1.562007,sequences,11685,11175,11430,510,11500,23
COUN000717|3866,Wo,0.181818182,3866,52.840603,-1.562007,sequences,11685,11175,11430,510,11500,23
COUN001070|4866,Aq,0.142857143,4866,54.415115,-3.4838963,sequences,11128,10997,11062.5,131,11500,23
COUN001070|4866,He,0.142857143,4866,54.415115,-3.4838963,sequences,11128,10997,11062.5,131,11500,23
COUN001070|4866,Me,0.142857143,4866,54.415115,-3.4838963,sequences,11128,10997,11062.5,131,11500,23
COUN001070|4866,We,0.571428571,4866,54.415115,-3.4838963,sequences,11128,10997,11062.5,131,11500,23
COUN001070|4866,Wo,0.285714286,4866,54.415115,-3.4838963,sequences,11128,10997,11062.5,131,11500,23
COUN001136|5276,Aq,0.315789474,5276,52.32169,-0.60759604,sequences,11600,11096,11348,504,11500,23
COUN001136|5276,Ca,0.052631579,5276,52.32169,-0.60759604,sequences,11600,11096,11348,504,11500,23
COUN001136|5276,Du,0.105263158,5276,52.32169,-0.60759604,sequences,11600,11096,11348,504,11500,23
COUN001136|5276,ISt,0.105263158,5276,52.32169,-0.60759604,sequences,11600,11096,11348,504,11500,23
COUN001136|5276,Me,0.210526316,5276,52.32169,-0.60759604,sequences,11600,11096,11348,504,11500,23
COUN001136|5276,Pa,0.052631579,5276,52.32169,-0.60759604,sequences,11600,11096,11348,504,11500,23
COUN001136|5276,We,0.421052632,5276,52.32169,-0.60759604,sequences,11600,11096,11348,504,11500,23
COUN001136|5276,Wo,0.052631579,5276,52.32169,-0.60759604,sequences,11600,11096,11348,504,11500,23
COUN000075|177,Aq,0.235294118,177,53.237778,-2.506389,sequences,12223,11501,11862,722,12000,24
COUN000075|177,He,0.294117647,177,53.237778,-2.506389,sequences,12223,11501,11862,722,12000,24
COUN000075|177,ISt,0.176470588,177,53.237778,-2.506389,sequences,12223,11501,11862,722,12000,24
COUN000075|177,Me,0.058823529,177,53.237778,-2.506389,sequences,12223,11501,11862,722,12000,24
COUN000075|177,Sa,0.058823529,177,53.237778,-2.506389,sequences,12223,11501,11862,722,12000,24
COUN000075|177,We,0.529411765,177,53.237778,-2.506389,sequences,12223,11501,11862,722,12000,24
COUN000075|177,Wo,0.117647059,177,53.237778,-2.506389,sequences,12223,11501,11862,722,12000,24
COUN000078|223,Aq,0.111111111,223,60.052223,-1.3608333,sequences,12009,11356,11682.5,653,12000,24
COUN000078|223,Du,0.222222222,223,60.052223,-1.3608333,sequences,12009,11356,11682.5,653,12000,24
COUN000078|223,He,0.111111111,223,60.052223,-1.3608333,sequences,12009,11356,11682.5,653,12000,24
COUN000078|223,ISt,0.111111111,223,60.052223,-1.3608333,sequences,12009,11356,11682.5,653,12000,24
COUN000078|223,Me,0.222222222,223,60.052223,-1.3608333,sequences,12009,11356,11682.5,653,12000,24
COUN000078|223,Pa,0.333333333,223,60.052223,-1.3608333,sequences,12009,11356,11682.5,653,12000,24
COUN000078|223,We,0.333333333,223,60.052223,-1.3608333,sequences,12009,11356,11682.5,653,12000,24
COUN000078|223,Wo,0.111111111,223,60.052223,-1.3608333,sequences,12009,11356,11682.5,653,12000,24
COUN000089|255,Aq,0.125,255,51.371944,-0.1425,sequences,12158,11265,11711.5,893,12000,24
COUN000089|255,Ca,0.041666667,255,51.371944,-0.1425,sequences,12158,11265,11711.5,893,12000,24
COUN000089|255,Di,0.083333333,255,51.371944,-0.1425,sequences,12158,11265,11711.5,893,12000,24
COUN000089|255,Du,0.041666667,255,51.371944,-0.1425,sequences,12158,11265,11711.5,893,12000,24
COUN000089|255,Ha,0.083333333,255,51.371944,-0.1425,sequences,12158,11265,11711.5,893,12000,24
COUN000089|255,He,0.208333333,255,51.371944,-0.1425,sequences,12158,11265,11711.5,893,12000,24
COUN000089|255,ISt,0.041666667,255,51.371944,-0.1425,sequences,12158,11265,11711.5,893,12000,24
COUN000089|255,Me,0.291666667,255,51.371944,-0.1425,sequences,12158,11265,11711.5,893,12000,24
COUN000089|255,Op,0.166666667,255,51.371944,-0.1425,sequences,12158,11265,11711.5,893,12000,24
COUN000089|255,We,0.458333333,255,51.371944,-0.1425,sequences,12158,11265,11711.5,893,12000,24
COUN000089|255,Wo,0.125,255,51.371944,-0.1425,sequences,12158,11265,11711.5,893,12000,24
COUN000089|256,Aq,0.166666667,256,51.371944,-0.1425,sequences,12158,11265,11711.5,893,12000,24
COUN000089|256,Di,0.083333333,256,51.371944,-0.1425,sequences,12158,11265,11711.5,893,12000,24
COUN000089|256,He,0.5,256,51.371944,-0.1425,sequences,12158,11265,11711.5,893,12000,24
COUN000089|256,ISt,0.083333333,256,51.371944,-0.1425,sequences,12158,11265,11711.5,893,12000,24
COUN000089|256,Me,0.166666667,256,51.371944,-0.1425,sequences,12158,11265,11711.5,893,12000,24
COUN000089|256,Op,0.083333333,256,51.371944,-0.1425,sequences,12158,11265,11711.5,893,12000,24
COUN000089|256,We,0.333333333,256,51.371944,-0.1425,sequences,12158,11265,11711.5,893,12000,24
COUN000089|256,Wo,0.083333333,256,51.371944,-0.1425,sequences,12158,11265,11711.5,893,12000,24
COUN000179|757,Me,0.5,757,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|757,Pa,0.5,757,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|757,Sa,0.5,757,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|758,He,1,758,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|759,Aq,1,759,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|759,ISt,1,759,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|761,He,0.5,761,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|761,Me,0.5,761,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|761,We,0.5,761,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|762,Ha,0.333333333,762,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|762,Me,0.333333333,762,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|762,Op,0.333333333,762,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|762,We,0.333333333,762,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|764,Aq,0.666666667,764,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|764,ISt,0.333333333,764,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|764,Me,0.333333333,764,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|765,Aq,0.2,765,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|765,He,0.4,765,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|765,We,0.4,765,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|767,Me,0.5,767,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|767,We,0.5,767,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|768,We,1,768,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|769,Aq,0.333333333,769,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|769,He,0.333333333,769,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|769,ISt,0.333333333,769,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|769,Me,0.333333333,769,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|769,We,0.333333333,769,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|770,Aq,0.25,770,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|770,He,0.25,770,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|770,We,0.5,770,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|771,Aq,1,771,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|771,ISt,0.5,771,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|772,Aq,0.285714286,772,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|772,He,0.285714286,772,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|772,ISt,0.285714286,772,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|772,Me,0.142857143,772,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|772,We,0.428571429,772,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|773,Aq,0.5,773,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|773,He,0.5,773,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|773,ISt,0.5,773,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|774,Aq,0.166666667,774,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|774,He,0.333333333,774,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|774,ISt,0.166666667,774,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|774,We,0.5,774,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|774,Wo,0.166666667,774,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|775,He,0.5,775,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|775,Me,0.5,775,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|775,We,0.5,775,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|777,Aq,0.5,777,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|777,He,0.333333333,777,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|777,ISt,0.166666667,777,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|777,We,0.166666667,777,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|778,He,0.666666667,778,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|778,Me,0.333333333,778,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|778,We,0.333333333,778,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|779,Aq,0.333333333,779,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|779,Op,0.333333333,779,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|779,We,0.666666667,779,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|780,He,0.5,780,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|780,Me,0.5,780,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|780,We,0.5,780,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|781,Aq,0.5,781,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|781,He,0.25,781,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|781,ISt,0.25,781,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|781,We,0.25,781,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|782,Aq,0.25,782,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|782,ISt,0.25,782,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|782,We,0.75,782,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|783,Aq,0.333333333,783,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|783,He,0.333333333,783,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|783,We,0.333333333,783,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|783,Wo,0.333333333,783,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|784,Aq,0.5,784,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|784,He,0.5,784,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|784,ISt,0.5,784,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|785,Aq,0.333333333,785,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|785,He,0.333333333,785,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|785,ISt,0.333333333,785,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|785,We,0.333333333,785,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|786,Aq,1,786,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|787,Aq,1,787,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|787,ISt,0.5,787,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|788,He,0.5,788,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|788,We,0.5,788,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|789,He,0.333333333,789,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|789,Op,0.333333333,789,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|789,We,0.666666667,789,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|790,Aq,0.4,790,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|790,ISt,0.2,790,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|790,We,0.6,790,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|790,Wo,0.2,790,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|791,Aq,0.666666667,791,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|791,ISt,0.333333333,791,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|791,We,0.333333333,791,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|792,Aq,0.5,792,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|792,He,0.5,792,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|792,ISt,0.5,792,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|793,Aq,0.2,793,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|793,He,0.2,793,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|793,ISt,0.2,793,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|793,Me,0.2,793,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|793,We,0.4,793,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|793,Wo,0.2,793,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|794,Aq,0.5,794,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|794,ISt,0.5,794,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|794,We,0.5,794,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|794,Wo,0.5,794,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|795,Aq,0.5,795,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|795,ISt,0.5,795,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|795,Op,0.5,795,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|795,We,0.5,795,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|798,He,1,798,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|798,Me,0.5,798,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|799,We,1,799,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|800,Aq,1,800,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|800,ISt,1,800,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|801,Aq,1,801,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|801,ISt,1,801,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|803,Aq,1,803,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|803,ISt,1,803,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000179|804,Aq,1,804,56.1,13.066667,sequences,12500,11500,12000,1000,12000,24
COUN000273|1211,Aq,0.274509804,1211,52.709167,-2.1183333,sequences,12573,11405,11989,1168,12000,24
COUN000273|1211,Ca,0.019607843,1211,52.709167,-2.1183333,sequences,12573,11405,11989,1168,12000,24
COUN000273|1211,Di,0.039215686,1211,52.709167,-2.1183333,sequences,12573,11405,11989,1168,12000,24
COUN000273|1211,He,0.098039216,1211,52.709167,-2.1183333,sequences,12573,11405,11989,1168,12000,24
COUN000273|1211,IRu,0.019607843,1211,52.709167,-2.1183333,sequences,12573,11405,11989,1168,12000,24
COUN000273|1211,ISt,0.117647059,1211,52.709167,-2.1183333,sequences,12573,11405,11989,1168,12000,24
COUN000273|1211,Me,0.098039216,1211,52.709167,-2.1183333,sequences,12573,11405,11989,1168,12000,24
COUN000273|1211,Mo,0.019607843,1211,52.709167,-2.1183333,sequences,12573,11405,11989,1168,12000,24
COUN000273|1211,Sa,0.039215686,1211,52.709167,-2.1183333,sequences,12573,11405,11989,1168,12000,24
COUN000273|1211,We,0.509803922,1211,52.709167,-2.1183333,sequences,12573,11405,11989,1168,12000,24
COUN000273|1211,Wo,0.039215686,1211,52.709167,-2.1183333,sequences,12573,11405,11989,1168,12000,24
COUN000356|1624,Aq,0.285714286,1624,52.514168,-1.9763889,sequences,11963,11266,11614.5,697,12000,24
COUN000356|1624,Di,0.071428571,1624,52.514168,-1.9763889,sequences,11963,11266,11614.5,697,12000,24
COUN000356|1624,Du,0.142857143,1624,52.514168,-1.9763889,sequences,11963,11266,11614.5,697,12000,24
COUN000356|1624,Ge,0.071428571,1624,52.514168,-1.9763889,sequences,11963,11266,11614.5,697,12000,24
COUN000356|1624,He,0.071428571,1624,52.514168,-1.9763889,sequences,11963,11266,11614.5,697,12000,24
COUN000356|1624,ISt,0.142857143,1624,52.514168,-1.9763889,sequences,11963,11266,11614.5,697,12000,24
COUN000356|1624,Me,0.071428571,1624,52.514168,-1.9763889,sequences,11963,11266,11614.5,697,12000,24
COUN000356|1624,Pa,0.071428571,1624,52.514168,-1.9763889,sequences,11963,11266,11614.5,697,12000,24
COUN000356|1624,Sa,0.071428571,1624,52.514168,-1.9763889,sequences,11963,11266,11614.5,697,12000,24
COUN000356|1624,We,0.428571429,1624,52.514168,-1.9763889,sequences,11963,11266,11614.5,697,12000,24
COUN000360|1654,Aq,0.066666667,1654,52.336666,-2.2802777,sequences,12370,10742,11556,1628,12000,24
COUN000360|1654,Di,0.066666667,1654,52.336666,-2.2802777,sequences,12370,10742,11556,1628,12000,24
COUN000360|1654,Du,0.066666667,1654,52.336666,-2.2802777,sequences,12370,10742,11556,1628,12000,24
COUN000360|1654,He,0.2,1654,52.336666,-2.2802777,sequences,12370,10742,11556,1628,12000,24
COUN000360|1654,Me,0.133333333,1654,52.336666,-2.2802777,sequences,12370,10742,11556,1628,12000,24
COUN000360|1654,Pa,0.066666667,1654,52.336666,-2.2802777,sequences,12370,10742,11556,1628,12000,24
COUN000360|1654,We,0.666666667,1654,52.336666,-2.2802777,sequences,12370,10742,11556,1628,12000,24
COUN000360|1654,Wo,0.2,1654,52.336666,-2.2802777,sequences,12370,10742,11556,1628,12000,24
COUN000400|1922,Aq,0.166666667,1922,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1922,Di,0.166666667,1922,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1922,He,0.166666667,1922,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1922,Me,0.333333333,1922,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1922,Sa,0.166666667,1922,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1922,We,0.166666667,1922,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1922,Wo,0.166666667,1922,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1924,Aq,0.181818182,1924,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1924,Di,0.090909091,1924,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1924,He,0.090909091,1924,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1924,IRu,0.090909091,1924,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1924,Me,0.272727273,1924,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1924,We,0.454545455,1924,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1925,Aq,0.347826087,1925,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1925,Di,0.043478261,1925,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1925,Du,0.043478261,1925,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1925,IDe,0.043478261,1925,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1925,IRu,0.043478261,1925,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1925,ISt,0.173913043,1925,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1925,Me,0.130434783,1925,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1925,Pa,0.043478261,1925,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1925,Sa,0.086956522,1925,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1925,We,0.347826087,1925,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1925,Wo,0.130434783,1925,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1926,Aq,0.173913043,1926,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1926,Ca,0.043478261,1926,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1926,Di,0.086956522,1926,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1926,Du,0.086956522,1926,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1926,He,0.086956522,1926,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1926,IRu,0.043478261,1926,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1926,ISt,0.043478261,1926,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1926,Me,0.260869565,1926,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1926,Pa,0.043478261,1926,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1926,Sa,0.086956522,1926,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1926,We,0.52173913,1926,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1926,Wo,0.173913043,1926,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1927,Aq,0.210526316,1927,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1927,Di,0.105263158,1927,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1927,Ha,0.052631579,1927,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1927,IDe,0.052631579,1927,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1927,ISt,0.105263158,1927,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1927,Me,0.052631579,1927,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1927,We,0.473684211,1927,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1927,Wo,0.315789474,1927,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
COUN000400|1928,Aq,0.230769231,1928,52.541668,-2.8022223,sequences,12500,11500,12000,1000,12000,24
